topicid,type,qsid,qcount,qid,options,key,uid,ans,correct,mid,topicname,userid,user,name,group
OOPUY-POST,post,2,20,17,"66,65,68,67",67,574,66,0,17,OOP-Concept Yarsi University,574,stu70,4bbf057421308,
OOPUY-POST,post,2,20,18,"69,72,71,70",70,574,70,1,17,OOP-Concept Yarsi University,574,stu70,4bbf057421308,
OOPUY-POST,post,2,20,19,"73,76,75,74",73,574,73,1,17,OOP-Concept Yarsi University,574,stu70,4bbf057421308,
OOPUY-POST,post,2,20,20,"80,79,78,77",78,574,78,1,17,OOP-Concept Yarsi University,574,stu70,4bbf057421308,
OOPUY-POST,post,2,20,1,"2,1,4,3",3,576,3,1,17,OOP-Concept Yarsi University,576,stu72,4be7057621342,
OOPUY-POST,post,2,20,2,"5,8,7,6",7,576,7,1,17,OOP-Concept Yarsi University,576,stu72,4be7057621342,
OOPUY-POST,post,2,20,3,"9,12,11,10",11,576,11,1,17,OOP-Concept Yarsi University,576,stu72,4be7057621342,
OOPUY-POST,post,2,20,4,"16,15,14,13",15,576,15,1,17,OOP-Concept Yarsi University,576,stu72,4be7057621342,
OOPUY-POST,post,2,20,5,"19,18,17,20",19,576,19,1,17,OOP-Concept Yarsi University,576,stu72,4be7057621342,
OOPUY-POST,post,2,20,6,"23,22,21,24",21,576,22,0,17,OOP-Concept Yarsi University,576,stu72,4be7057621342,
OOPUY-POST,post,2,20,7,"27,26,25,28",25,576,25,1,17,OOP-Concept Yarsi University,576,stu72,4be7057621342,
OOPUY-POST,post,2,20,8,"30,29,32,31",30,576,30,1,17,OOP-Concept Yarsi University,576,stu72,4be7057621342,
OOPUY-POST,post,2,20,9,"34,33,36,35",35,576,35,1,17,OOP-Concept Yarsi University,576,stu72,4be7057621342,
OOPUY-POST,post,2,20,10,"37,40,39,38",40,576,38,0,17,OOP-Concept Yarsi University,576,stu72,4be7057621342,
OOPUY-POST,post,2,20,11,"41,44,43,42",42,576,41,0,17,OOP-Concept Yarsi University,576,stu72,4be7057621342,
OOPUY-POST,post,2,20,12,"48,47,46,45",46,576,45,0,17,OOP-Concept Yarsi University,576,stu72,4be7057621342,
OOPUY-POST,post,2,20,13,"51,50,49,52",51,576,49,0,17,OOP-Concept Yarsi University,576,stu72,4be7057621342,
OOPUY-POST,post,2,20,14,"55,54,53,56",55,576,53,0,17,OOP-Concept Yarsi University,576,stu72,4be7057621342,
OOPUY-POST,post,2,20,15,"59,58,57,60",57,576,57,1,17,OOP-Concept Yarsi University,576,stu72,4be7057621342,
OOPUY-POST,post,2,20,16,"62,61,64,63",61,576,61,1,17,OOP-Concept Yarsi University,576,stu72,4be7057621342,
OOPUY-POST,post,2,20,17,"66,65,68,67",67,576,66,0,17,OOP-Concept Yarsi University,576,stu72,4be7057621342,
OOPUY-POST,post,2,20,18,"69,72,71,70",70,576,69,0,17,OOP-Concept Yarsi University,576,stu72,4be7057621342,
OOPUY-POST,post,2,20,19,"73,76,75,74",73,576,74,0,17,OOP-Concept Yarsi University,576,stu72,4be7057621342,
OOPUY-POST,post,2,20,20,"80,79,78,77",78,576,78,1,17,OOP-Concept Yarsi University,576,stu72,4be7057621342,
OOPUY-POST,post,2,20,1,"2,1,4,3",3,577,3,1,17,OOP-Concept Yarsi University,577,stu73,4bfb057722907,
OOPUY-POST,post,2,20,2,"5,8,7,6",7,577,8,0,17,OOP-Concept Yarsi University,577,stu73,4bfb057722907,
OOPUY-POST,post,2,20,3,"9,12,11,10",11,577,9,0,17,OOP-Concept Yarsi University,577,stu73,4bfb057722907,
OOPUY-POST,post,2,20,4,"16,15,14,13",15,577,15,1,17,OOP-Concept Yarsi University,577,stu73,4bfb057722907,
OOPUY-POST,post,2,20,5,"19,18,17,20",19,577,17,0,17,OOP-Concept Yarsi University,577,stu73,4bfb057722907,
OOPUY-POST,post,2,20,6,"23,22,21,24",21,577,24,0,17,OOP-Concept Yarsi University,577,stu73,4bfb057722907,
OOPUY-POST,post,2,20,7,"27,26,25,28",25,577,25,1,17,OOP-Concept Yarsi University,577,stu73,4bfb057722907,
OOPUY-POST,post,2,20,8,"30,29,32,31",30,577,30,1,17,OOP-Concept Yarsi University,577,stu73,4bfb057722907,
OOPUY-POST,post,2,20,9,"34,33,36,35",35,577,35,1,17,OOP-Concept Yarsi University,577,stu73,4bfb057722907,
OOPUY-POST,post,2,20,10,"37,40,39,38",40,577,39,0,17,OOP-Concept Yarsi University,577,stu73,4bfb057722907,
OOPUY-POST,post,2,20,11,"41,44,43,42",42,577,42,1,17,OOP-Concept Yarsi University,577,stu73,4bfb057722907,
OOPUY-POST,post,2,20,12,"48,47,46,45",46,577,46,1,17,OOP-Concept Yarsi University,577,stu73,4bfb057722907,
OOPUY-POST,post,2,20,13,"51,50,49,52",51,577,49,0,17,OOP-Concept Yarsi University,577,stu73,4bfb057722907,
OOPUY-POST,post,2,20,14,"55,54,53,56",55,577,54,0,17,OOP-Concept Yarsi University,577,stu73,4bfb057722907,
OOPUY-POST,post,2,20,15,"59,58,57,60",57,577,60,0,17,OOP-Concept Yarsi University,577,stu73,4bfb057722907,
OOPUY-POST,post,2,20,16,"62,61,64,63",61,577,61,1,17,OOP-Concept Yarsi University,577,stu73,4bfb057722907,
OOPUY-POST,post,2,20,17,"66,65,68,67",67,577,67,1,17,OOP-Concept Yarsi University,577,stu73,4bfb057722907,
OOPUY-POST,post,2,20,18,"69,72,71,70",70,577,70,1,17,OOP-Concept Yarsi University,577,stu73,4bfb057722907,
OOPUY-POST,post,2,20,19,"73,76,75,74",73,577,73,1,17,OOP-Concept Yarsi University,577,stu73,4bfb057722907,
OOPUY-POST,post,2,20,20,"80,79,78,77",78,577,78,1,17,OOP-Concept Yarsi University,577,stu73,4bfb057722907,
OOPUY-POST,post,2,20,1,"2,1,4,3",3,578,3,1,17,OOP-Concept Yarsi University,578,stu74,4c0f057820912,
OOPUY-POST,post,2,20,2,"5,8,7,6",7,578,8,0,17,OOP-Concept Yarsi University,578,stu74,4c0f057820912,
OOPUY-POST,post,2,20,3,"9,12,11,10",11,578,11,1,17,OOP-Concept Yarsi University,578,stu74,4c0f057820912,
OOPUY-POST,post,2,20,4,"16,15,14,13",15,578,15,1,17,OOP-Concept Yarsi University,578,stu74,4c0f057820912,
OOPUY-POST,post,2,20,5,"19,18,17,20",19,578,19,1,17,OOP-Concept Yarsi University,578,stu74,4c0f057820912,
OOPUY-POST,post,2,20,6,"23,22,21,24",21,578,21,1,17,OOP-Concept Yarsi University,578,stu74,4c0f057820912,
OOPUY-POST,post,2,20,7,"27,26,25,28",25,578,28,0,17,OOP-Concept Yarsi University,578,stu74,4c0f057820912,
OOPUY-POST,post,2,20,8,"30,29,32,31",30,578,32,0,17,OOP-Concept Yarsi University,578,stu74,4c0f057820912,
OOPUY-POST,post,2,20,9,"34,33,36,35",35,578,35,1,17,OOP-Concept Yarsi University,578,stu74,4c0f057820912,
OOPUY-POST,post,2,20,10,"37,40,39,38",40,578,39,0,17,OOP-Concept Yarsi University,578,stu74,4c0f057820912,
OOPUY-POST,post,2,20,11,"41,44,43,42",42,578,42,1,17,OOP-Concept Yarsi University,578,stu74,4c0f057820912,
OOPUY-POST,post,2,20,12,"48,47,46,45",46,578,45,0,17,OOP-Concept Yarsi University,578,stu74,4c0f057820912,
OOPUY-POST,post,2,20,13,"51,50,49,52",51,578,51,1,17,OOP-Concept Yarsi University,578,stu74,4c0f057820912,
OOPUY-POST,post,2,20,14,"55,54,53,56",55,578,53,0,17,OOP-Concept Yarsi University,578,stu74,4c0f057820912,
OOPUY-POST,post,2,20,15,"59,58,57,60",57,578,58,0,17,OOP-Concept Yarsi University,578,stu74,4c0f057820912,
OOPUY-POST,post,2,20,16,"62,61,64,63",61,578,61,1,17,OOP-Concept Yarsi University,578,stu74,4c0f057820912,
OOPUY-POST,post,2,20,17,"66,65,68,67",67,578,67,1,17,OOP-Concept Yarsi University,578,stu74,4c0f057820912,
OOPUY-POST,post,2,20,18,"69,72,71,70",70,578,69,0,17,OOP-Concept Yarsi University,578,stu74,4c0f057820912,
OOPUY-POST,post,2,20,19,"73,76,75,74",73,578,76,0,17,OOP-Concept Yarsi University,578,stu74,4c0f057820912,
OOPUY-POST,post,2,20,20,"80,79,78,77",78,578,78,1,17,OOP-Concept Yarsi University,578,stu74,4c0f057820912,
OOPUY-POST,post,2,20,1,"2,1,4,3",3,579,3,1,17,OOP-Concept Yarsi University,579,stu75,4c23057920892,
OOPUY-POST,post,2,20,2,"5,8,7,6",7,579,7,1,17,OOP-Concept Yarsi University,579,stu75,4c23057920892,
OOPUY-POST,post,2,20,3,"9,12,11,10",11,579,9,0,17,OOP-Concept Yarsi University,579,stu75,4c23057920892,
OOPUY-POST,post,2,20,4,"16,15,14,13",15,579,15,1,17,OOP-Concept Yarsi University,579,stu75,4c23057920892,
OOPUY-POST,post,2,20,5,"19,18,17,20",19,579,19,1,17,OOP-Concept Yarsi University,579,stu75,4c23057920892,
OOPUY-POST,post,2,20,6,"23,22,21,24",21,579,24,0,17,OOP-Concept Yarsi University,579,stu75,4c23057920892,
OOPUY-POST,post,2,20,7,"27,26,25,28",25,579,25,1,17,OOP-Concept Yarsi University,579,stu75,4c23057920892,
OOPUY-POST,post,2,20,8,"30,29,32,31",30,579,30,1,17,OOP-Concept Yarsi University,579,stu75,4c23057920892,
OOPUY-POST,post,2,20,9,"34,33,36,35",35,579,36,0,17,OOP-Concept Yarsi University,579,stu75,4c23057920892,
OOPUY-POST,post,2,20,10,"37,40,39,38",40,579,40,1,17,OOP-Concept Yarsi University,579,stu75,4c23057920892,
OOPUY-POST,post,2,20,11,"41,44,43,42",42,579,41,0,17,OOP-Concept Yarsi University,579,stu75,4c23057920892,
OOPUY-POST,post,2,20,12,"48,47,46,45",46,579,46,1,17,OOP-Concept Yarsi University,579,stu75,4c23057920892,
OOPUY-POST,post,2,20,13,"51,50,49,52",51,579,51,1,17,OOP-Concept Yarsi University,579,stu75,4c23057920892,
OOPUY-POST,post,2,20,14,"55,54,53,56",55,579,53,0,17,OOP-Concept Yarsi University,579,stu75,4c23057920892,
OOPUY-POST,post,2,20,15,"59,58,57,60",57,579,60,0,17,OOP-Concept Yarsi University,579,stu75,4c23057920892,
OOPUY-POST,post,2,20,16,"62,61,64,63",61,579,61,1,17,OOP-Concept Yarsi University,579,stu75,4c23057920892,
OOPUY-POST,post,2,20,17,"66,65,68,67",67,579,67,1,17,OOP-Concept Yarsi University,579,stu75,4c23057920892,
OOPUY-POST,post,2,20,18,"69,72,71,70",70,579,70,1,17,OOP-Concept Yarsi University,579,stu75,4c23057920892,
OOPUY-POST,post,2,20,19,"73,76,75,74",73,579,73,1,17,OOP-Concept Yarsi University,579,stu75,4c23057920892,
OOPUY-POST,post,2,20,20,"80,79,78,77",78,579,78,1,17,OOP-Concept Yarsi University,579,stu75,4c23057920892,
OOPUY-POST,post,2,20,1,"2,1,4,3",3,580,3,1,17,OOP-Concept Yarsi University,580,stu76,4c37057a24196,
OOPUY-POST,post,2,20,2,"5,8,7,6",7,580,8,0,17,OOP-Concept Yarsi University,580,stu76,4c37057a24196,
OOPUY-POST,post,2,20,3,"9,12,11,10",11,580,10,0,17,OOP-Concept Yarsi University,580,stu76,4c37057a24196,
OOPUY-POST,post,2,20,4,"16,15,14,13",15,580,15,1,17,OOP-Concept Yarsi University,580,stu76,4c37057a24196,
OOPUY-POST,post,2,20,5,"19,18,17,20",19,580,19,1,17,OOP-Concept Yarsi University,580,stu76,4c37057a24196,
OOPUY-POST,post,2,20,6,"23,22,21,24",21,580,21,1,17,OOP-Concept Yarsi University,580,stu76,4c37057a24196,
OOPUY-POST,post,2,20,7,"27,26,25,28",25,580,25,1,17,OOP-Concept Yarsi University,580,stu76,4c37057a24196,
OOPUY-POST,post,2,20,8,"30,29,32,31",30,580,32,0,17,OOP-Concept Yarsi University,580,stu76,4c37057a24196,
OOPUY-POST,post,2,20,9,"34,33,36,35",35,580,35,1,17,OOP-Concept Yarsi University,580,stu76,4c37057a24196,
OOPUY-POST,post,2,20,10,"37,40,39,38",40,580,40,1,17,OOP-Concept Yarsi University,580,stu76,4c37057a24196,
OOPUY-POST,post,2,20,11,"41,44,43,42",42,580,42,1,17,OOP-Concept Yarsi University,580,stu76,4c37057a24196,
OOPUY-POST,post,2,20,12,"48,47,46,45",46,580,46,1,17,OOP-Concept Yarsi University,580,stu76,4c37057a24196,
OOPUY-POST,post,2,20,13,"51,50,49,52",51,580,49,0,17,OOP-Concept Yarsi University,580,stu76,4c37057a24196,
OOPUY-POST,post,2,20,14,"55,54,53,56",55,580,53,0,17,OOP-Concept Yarsi University,580,stu76,4c37057a24196,
OOPUY-POST,post,2,20,15,"59,58,57,60",57,580,60,0,17,OOP-Concept Yarsi University,580,stu76,4c37057a24196,
OOPUY-POST,post,2,20,16,"62,61,64,63",61,580,61,1,17,OOP-Concept Yarsi University,580,stu76,4c37057a24196,
OOPUY-POST,post,2,20,17,"66,65,68,67",67,580,67,1,17,OOP-Concept Yarsi University,580,stu76,4c37057a24196,
OOPUY-POST,post,2,20,18,"69,72,71,70",70,580,71,0,17,OOP-Concept Yarsi University,580,stu76,4c37057a24196,
OOPUY-POST,post,2,20,19,"73,76,75,74",73,580,73,1,17,OOP-Concept Yarsi University,580,stu76,4c37057a24196,
OOPUY-POST,post,2,20,20,"80,79,78,77",78,580,77,0,17,OOP-Concept Yarsi University,580,stu76,4c37057a24196,
OOPUY-POST,post,2,20,1,"2,1,4,3",3,581,3,1,17,OOP-Concept Yarsi University,581,stu77,4c4b057b23010,
OOPUY-POST,post,2,20,2,"5,8,7,6",7,581,8,0,17,OOP-Concept Yarsi University,581,stu77,4c4b057b23010,
OOPUY-POST,post,2,20,3,"9,12,11,10",11,581,10,0,17,OOP-Concept Yarsi University,581,stu77,4c4b057b23010,
OOPUY-POST,post,2,20,4,"16,15,14,13",15,581,15,1,17,OOP-Concept Yarsi University,581,stu77,4c4b057b23010,
OOPUY-POST,post,2,20,5,"19,18,17,20",19,581,19,1,17,OOP-Concept Yarsi University,581,stu77,4c4b057b23010,
OOPUY-POST,post,2,20,6,"23,22,21,24",21,581,21,1,17,OOP-Concept Yarsi University,581,stu77,4c4b057b23010,
OOPUY-POST,post,2,20,7,"27,26,25,28",25,581,25,1,17,OOP-Concept Yarsi University,581,stu77,4c4b057b23010,
OOPUY-POST,post,2,20,8,"30,29,32,31",30,581,32,0,17,OOP-Concept Yarsi University,581,stu77,4c4b057b23010,
OOPUY-POST,post,2,20,9,"34,33,36,35",35,581,35,1,17,OOP-Concept Yarsi University,581,stu77,4c4b057b23010,
OOPUY-POST,post,2,20,10,"37,40,39,38",40,581,40,1,17,OOP-Concept Yarsi University,581,stu77,4c4b057b23010,
OOPUY-POST,post,2,20,11,"41,44,43,42",42,581,42,1,17,OOP-Concept Yarsi University,581,stu77,4c4b057b23010,
OOPUY-POST,post,2,20,12,"48,47,46,45",46,581,46,1,17,OOP-Concept Yarsi University,581,stu77,4c4b057b23010,
OOPUY-POST,post,2,20,13,"51,50,49,52",51,581,49,0,17,OOP-Concept Yarsi University,581,stu77,4c4b057b23010,
OOPUY-POST,post,2,20,14,"55,54,53,56",55,581,53,0,17,OOP-Concept Yarsi University,581,stu77,4c4b057b23010,
OOPUY-POST,post,2,20,15,"59,58,57,60",57,581,60,0,17,OOP-Concept Yarsi University,581,stu77,4c4b057b23010,
OOPUY-POST,post,2,20,16,"62,61,64,63",61,581,61,1,17,OOP-Concept Yarsi University,581,stu77,4c4b057b23010,
OOPUY-POST,post,2,20,17,"66,65,68,67",67,581,67,1,17,OOP-Concept Yarsi University,581,stu77,4c4b057b23010,
OOPUY-POST,post,2,20,18,"69,72,71,70",70,581,71,0,17,OOP-Concept Yarsi University,581,stu77,4c4b057b23010,
OOPUY-POST,post,2,20,19,"73,76,75,74",73,581,73,1,17,OOP-Concept Yarsi University,581,stu77,4c4b057b23010,
OOPUY-POST,post,2,20,20,"80,79,78,77",78,581,77,0,17,OOP-Concept Yarsi University,581,stu77,4c4b057b23010,
OOPUY-POST,post,2,20,1,"2,1,4,3",3,583,2,0,17,OOP-Concept Yarsi University,583,stu79,4c73057d19877,
OOPUY-POST,post,2,20,2,"5,8,7,6",7,583,5,0,17,OOP-Concept Yarsi University,583,stu79,4c73057d19877,
OOPUY-POST,post,2,20,3,"9,12,11,10",11,583,10,0,17,OOP-Concept Yarsi University,583,stu79,4c73057d19877,
OOPUY-POST,post,2,20,4,"16,15,14,13",15,583,15,1,17,OOP-Concept Yarsi University,583,stu79,4c73057d19877,
OOPUY-POST,post,2,20,5,"19,18,17,20",19,583,19,1,17,OOP-Concept Yarsi University,583,stu79,4c73057d19877,
OOPUY-POST,post,2,20,6,"23,22,21,24",21,583,24,0,17,OOP-Concept Yarsi University,583,stu79,4c73057d19877,
OOPUY-POST,post,2,20,7,"27,26,25,28",25,583,26,0,17,OOP-Concept Yarsi University,583,stu79,4c73057d19877,
OOPUY-POST,post,2,20,8,"30,29,32,31",30,583,30,1,17,OOP-Concept Yarsi University,583,stu79,4c73057d19877,
OOPUY-POST,post,2,20,9,"34,33,36,35",35,583,33,0,17,OOP-Concept Yarsi University,583,stu79,4c73057d19877,
OOPUY-POST,post,2,20,10,"37,40,39,38",40,583,39,0,17,OOP-Concept Yarsi University,583,stu79,4c73057d19877,
OOPUY-POST,post,2,20,11,"41,44,43,42",42,583,41,0,17,OOP-Concept Yarsi University,583,stu79,4c73057d19877,
OOPUY-POST,post,2,20,12,"48,47,46,45",46,583,47,0,17,OOP-Concept Yarsi University,583,stu79,4c73057d19877,
OOPUY-POST,post,2,20,13,"51,50,49,52",51,583,52,0,17,OOP-Concept Yarsi University,583,stu79,4c73057d19877,
OOPUY-POST,post,2,20,14,"55,54,53,56",55,583,55,1,17,OOP-Concept Yarsi University,583,stu79,4c73057d19877,
OOPUY-POST,post,2,20,15,"59,58,57,60",57,583,57,1,17,OOP-Concept Yarsi University,583,stu79,4c73057d19877,
OOPUY-POST,post,2,20,16,"62,61,64,63",61,583,61,1,17,OOP-Concept Yarsi University,583,stu79,4c73057d19877,
OOPUY-POST,post,2,20,17,"66,65,68,67",67,583,66,0,17,OOP-Concept Yarsi University,583,stu79,4c73057d19877,
OOPUY-POST,post,2,20,18,"69,72,71,70",70,583,69,0,17,OOP-Concept Yarsi University,583,stu79,4c73057d19877,
OOPUY-POST,post,2,20,19,"73,76,75,74",73,583,73,1,17,OOP-Concept Yarsi University,583,stu79,4c73057d19877,
OOPUY-POST,post,2,20,20,"80,79,78,77",78,583,80,0,17,OOP-Concept Yarsi University,583,stu79,4c73057d19877,
OOPUY-POST,post,2,20,1,"2,1,4,3",3,584,3,1,17,OOP-Concept Yarsi University,584,stu80,4bd4057521356,
OOPUY-POST,post,2,20,2,"5,8,7,6",7,584,5,0,17,OOP-Concept Yarsi University,584,stu80,4bd4057521356,
OOPUY-POST,post,2,20,3,"9,12,11,10",11,584,11,1,17,OOP-Concept Yarsi University,584,stu80,4bd4057521356,
OOPUY-POST,post,2,20,4,"16,15,14,13",15,584,14,0,17,OOP-Concept Yarsi University,584,stu80,4bd4057521356,
OOPUY-POST,post,2,20,5,"19,18,17,20",19,584,20,0,17,OOP-Concept Yarsi University,584,stu80,4bd4057521356,
OOPUY-POST,post,2,20,6,"23,22,21,24",21,584,21,1,17,OOP-Concept Yarsi University,584,stu80,4bd4057521356,
OOPUY-POST,post,2,20,7,"27,26,25,28",25,584,28,0,17,OOP-Concept Yarsi University,584,stu80,4bd4057521356,
OOPUY-POST,post,2,20,8,"30,29,32,31",30,584,32,0,17,OOP-Concept Yarsi University,584,stu80,4bd4057521356,
OOPUY-POST,post,2,20,9,"34,33,36,35",35,584,35,1,17,OOP-Concept Yarsi University,584,stu80,4bd4057521356,
OOPUY-POST,post,2,20,10,"37,40,39,38",40,584,40,1,17,OOP-Concept Yarsi University,584,stu80,4bd4057521356,
OOPUY-POST,post,2,20,11,"41,44,43,42",42,584,41,0,17,OOP-Concept Yarsi University,584,stu80,4bd4057521356,
OOPUY-POST,post,2,20,12,"48,47,46,45",46,584,46,1,17,OOP-Concept Yarsi University,584,stu80,4bd4057521356,
OOPUY-POST,post,2,20,13,"51,50,49,52",51,584,49,0,17,OOP-Concept Yarsi University,584,stu80,4bd4057521356,
OOPUY-POST,post,2,20,14,"55,54,53,56",55,584,53,0,17,OOP-Concept Yarsi University,584,stu80,4bd4057521356,
OOPUY-POST,post,2,20,15,"59,58,57,60",57,584,57,1,17,OOP-Concept Yarsi University,584,stu80,4bd4057521356,
OOPUY-POST,post,2,20,16,"62,61,64,63",61,584,61,1,17,OOP-Concept Yarsi University,584,stu80,4bd4057521356,
OOPUY-POST,post,2,20,17,"66,65,68,67",67,584,67,1,17,OOP-Concept Yarsi University,584,stu80,4bd4057521356,
OOPUY-POST,post,2,20,18,"69,72,71,70",70,584,70,1,17,OOP-Concept Yarsi University,584,stu80,4bd4057521356,
OOPUY-POST,post,2,20,19,"73,76,75,74",73,584,74,0,17,OOP-Concept Yarsi University,584,stu80,4bd4057521356,
OOPUY-POST,post,2,20,20,"80,79,78,77",78,584,78,1,17,OOP-Concept Yarsi University,584,stu80,4bd4057521356,
OOPUY-POST,post,2,20,1,"2,1,4,3",3,585,3,1,17,OOP-Concept Yarsi University,585,stu81,4be8057620834,
OOPUY-POST,post,2,20,2,"5,8,7,6",7,585,8,0,17,OOP-Concept Yarsi University,585,stu81,4be8057620834,
OOPUY-POST,post,2,20,3,"9,12,11,10",11,585,10,0,17,OOP-Concept Yarsi University,585,stu81,4be8057620834,
OOPUY-POST,post,2,20,4,"16,15,14,13",15,585,14,0,17,OOP-Concept Yarsi University,585,stu81,4be8057620834,
OOPUY-POST,post,2,20,5,"19,18,17,20",19,585,18,0,17,OOP-Concept Yarsi University,585,stu81,4be8057620834,
OOPUY-POST,post,2,20,6,"23,22,21,24",21,585,24,0,17,OOP-Concept Yarsi University,585,stu81,4be8057620834,
OOPUY-POST,post,2,20,7,"27,26,25,28",25,585,25,1,17,OOP-Concept Yarsi University,585,stu81,4be8057620834,
OOPUY-POST,post,2,20,8,"30,29,32,31",30,585,30,1,17,OOP-Concept Yarsi University,585,stu81,4be8057620834,
OOPUY-POST,post,2,20,9,"34,33,36,35",35,585,35,1,17,OOP-Concept Yarsi University,585,stu81,4be8057620834,
OOPUY-POST,post,2,20,10,"37,40,39,38",40,585,40,1,17,OOP-Concept Yarsi University,585,stu81,4be8057620834,
OOPUY-POST,post,2,20,11,"41,44,43,42",42,585,41,0,17,OOP-Concept Yarsi University,585,stu81,4be8057620834,
OOPUY-POST,post,2,20,12,"48,47,46,45",46,585,46,1,17,OOP-Concept Yarsi University,585,stu81,4be8057620834,
OOPUY-POST,post,2,20,13,"51,50,49,52",51,585,49,0,17,OOP-Concept Yarsi University,585,stu81,4be8057620834,
OOPUY-POST,post,2,20,14,"55,54,53,56",55,585,53,0,17,OOP-Concept Yarsi University,585,stu81,4be8057620834,
OOPUY-POST,post,2,20,15,"59,58,57,60",57,585,57,1,17,OOP-Concept Yarsi University,585,stu81,4be8057620834,
OOPUY-POST,post,2,20,16,"62,61,64,63",61,585,61,1,17,OOP-Concept Yarsi University,585,stu81,4be8057620834,
OOPUY-POST,post,2,20,17,"66,65,68,67",67,585,67,1,17,OOP-Concept Yarsi University,585,stu81,4be8057620834,
OOPUY-POST,post,2,20,18,"69,72,71,70",70,585,70,1,17,OOP-Concept Yarsi University,585,stu81,4be8057620834,
OOPUY-POST,post,2,20,19,"73,76,75,74",73,585,73,1,17,OOP-Concept Yarsi University,585,stu81,4be8057620834,
OOPUY-POST,post,2,20,20,"80,79,78,77",78,585,78,1,17,OOP-Concept Yarsi University,585,stu81,4be8057620834,
OOPUY-POST,post,2,20,1,"2,1,4,3",3,587,3,1,17,OOP-Concept Yarsi University,587,stu83,4c10057822383,
OOPUY-POST,post,2,20,2,"5,8,7,6",7,587,7,1,17,OOP-Concept Yarsi University,587,stu83,4c10057822383,
OOPUY-POST,post,2,20,3,"9,12,11,10",11,587,11,1,17,OOP-Concept Yarsi University,587,stu83,4c10057822383,
OOPUY-POST,post,2,20,4,"16,15,14,13",15,587,15,1,17,OOP-Concept Yarsi University,587,stu83,4c10057822383,
OOPUY-POST,post,2,20,5,"19,18,17,20",19,587,19,1,17,OOP-Concept Yarsi University,587,stu83,4c10057822383,
OOPUY-POST,post,2,20,6,"23,22,21,24",21,587,24,0,17,OOP-Concept Yarsi University,587,stu83,4c10057822383,
OOPUY-POST,post,2,20,7,"27,26,25,28",25,587,25,1,17,OOP-Concept Yarsi University,587,stu83,4c10057822383,
OOPUY-POST,post,2,20,8,"30,29,32,31",30,587,30,1,17,OOP-Concept Yarsi University,587,stu83,4c10057822383,
OOPUY-POST,post,2,20,9,"34,33,36,35",35,587,35,1,17,OOP-Concept Yarsi University,587,stu83,4c10057822383,
OOPUY-POST,post,2,20,10,"37,40,39,38",40,587,40,1,17,OOP-Concept Yarsi University,587,stu83,4c10057822383,
OOPUY-POST,post,2,20,11,"41,44,43,42",42,587,41,0,17,OOP-Concept Yarsi University,587,stu83,4c10057822383,
OOPUY-POST,post,2,20,12,"48,47,46,45",46,587,47,0,17,OOP-Concept Yarsi University,587,stu83,4c10057822383,
OOPUY-POST,post,2,20,13,"51,50,49,52",51,587,51,1,17,OOP-Concept Yarsi University,587,stu83,4c10057822383,
OOPUY-POST,post,2,20,14,"55,54,53,56",55,587,54,0,17,OOP-Concept Yarsi University,587,stu83,4c10057822383,
OOPUY-POST,post,2,20,15,"59,58,57,60",57,587,60,0,17,OOP-Concept Yarsi University,587,stu83,4c10057822383,
OOPUY-POST,post,2,20,16,"62,61,64,63",61,587,61,1,17,OOP-Concept Yarsi University,587,stu83,4c10057822383,
OOPUY-POST,post,2,20,17,"66,65,68,67",67,587,67,1,17,OOP-Concept Yarsi University,587,stu83,4c10057822383,
OOPUY-POST,post,2,20,18,"69,72,71,70",70,587,70,1,17,OOP-Concept Yarsi University,587,stu83,4c10057822383,
OOPUY-POST,post,2,20,19,"73,76,75,74",73,587,73,1,17,OOP-Concept Yarsi University,587,stu83,4c10057822383,
OOPUY-POST,post,2,20,20,"80,79,78,77",78,587,80,0,17,OOP-Concept Yarsi University,587,stu83,4c10057822383,
OOPUY-POST,post,2,20,1,"2,1,4,3",3,588,2,0,17,OOP-Concept Yarsi University,588,stu84,4c24057921210,
OOPUY-POST,post,2,20,2,"5,8,7,6",7,588,8,0,17,OOP-Concept Yarsi University,588,stu84,4c24057921210,
OOPUY-POST,post,2,20,3,"9,12,11,10",11,588,11,1,17,OOP-Concept Yarsi University,588,stu84,4c24057921210,
OOPUY-POST,post,2,20,4,"16,15,14,13",15,588,15,1,17,OOP-Concept Yarsi University,588,stu84,4c24057921210,
OOPUY-POST,post,2,20,5,"19,18,17,20",19,588,20,0,17,OOP-Concept Yarsi University,588,stu84,4c24057921210,
OOPUY-POST,post,2,20,6,"23,22,21,24",21,588,24,0,17,OOP-Concept Yarsi University,588,stu84,4c24057921210,
OOPUY-POST,post,2,20,7,"27,26,25,28",25,588,25,1,17,OOP-Concept Yarsi University,588,stu84,4c24057921210,
OOPUY-POST,post,2,20,8,"30,29,32,31",30,588,29,0,17,OOP-Concept Yarsi University,588,stu84,4c24057921210,
OOPUY-POST,post,2,20,9,"34,33,36,35",35,588,36,0,17,OOP-Concept Yarsi University,588,stu84,4c24057921210,
OOPUY-POST,post,2,20,10,"37,40,39,38",40,588,37,0,17,OOP-Concept Yarsi University,588,stu84,4c24057921210,
OOPUY-POST,post,2,20,11,"41,44,43,42",42,588,42,1,17,OOP-Concept Yarsi University,588,stu84,4c24057921210,
